title	category	speaker	date	url	times
西南大学第三届青年学者含弘科技论坛生命科学学院分论坛	含弘讲坛	蔡 杰	2018-05-04	/seeyon/xndxNewsData.do?method=userView&id=U1JBd29vcXNKWTNZeXNtTnR5Y2k3STdBTi9NTS9FTHA=	1144
科协学术讲堂：超构材料论坛	含弘讲坛	崔铁军 教授（东南大学）	2018-04-03	/seeyon/xndxNewsData.do?method=userView&id=MGhrMDVaRkFGUzA0dEFCV2pwR3BvMHNiUmlGdnZZUnQ=	573
食品科学学院学术讲座	含弘讲坛	Edgar Chambers IV；Kansas State University	2018-04-16	/seeyon/xndxNewsData.do?method=userView&id=ZFR4cjFOelRtNEd6bFFKbXdHdVQ4YmVMYlgrQm9mYzI=	649
科协学术讲堂：特种及功能弹性体材料：从基础到应用	含弘讲坛	田  明   北京化工大学 教授	2018-04-12	/seeyon/xndxNewsData.do?method=userView&id=ZS8zejFhZFFzcUdtTUZudHZ4TU41SVRRV2xWejVNTXY=	517
网红，不止于娱乐	学行讲坛	经济管理学院2015级会计学戴碧涛、张文昊、黄孝平、徐姣姣、周嘉敏	2018-04-23	/seeyon/xndxNewsData.do?method=userView&id=SVkrMGxLeldXWjhpdVhjZTNyTkhlU3h6ZkNWdXkzUXk=	2194
食品科学学院学术讲座	含弘讲坛	王 以 群  教授   Department of MedicineImperial College London	2018-04-16	/seeyon/xndxNewsData.do?method=userView&id=bHJGQTFsbjVDbVNyM3p2aFZ6dFpnNnZGMWlteEs5RHI=	795
生态系统性状-连接传统性状与宏观生态学的桥梁	含弘讲坛	何念鹏 研究员	2018-04-12	/seeyon/xndxNewsData.do?method=userView&id=bUx0eGpqTmR4VlBKd1RHNGd6bm43alBsKzVlb09pQUY=	447
不对称催化氢化及天然产物全合成	含弘讲坛	南开大学 谢建华教授	2018-04-24	/seeyon/xndxNewsData.do?method=userView&id=L0RxQW1UTXc1TFJ3dDlZc1ZrRjlpWU1obU5XdTFhVWU=	754
养生学及其重大产业价值	雨僧讲坛	杨 玉 辉 教授	2018-04-24	/seeyon/xndxNewsData.do?method=userView&id=ZkREbytjSHIrQXUrenphUk5VaHJpRjFrdFN1bTRKTS8=	989
论周代妇女的称名方式	雨僧讲坛	吴镇烽教授	2018-05-09	/seeyon/xndxNewsData.do?method=userView&id=VU95WFJhUTJCVENPV2ZPUkRyakZSSmhMRFkxd1RYS04=	767
睡眠觉醒机制和睡眠功能新解	含弘讲坛	胡志安 教授	2018-04-04	/seeyon/xndxNewsData.do?method=userView&id=UTdVekhwdmhZam1ISFhLRWd3OXlIVldDdkxkQTFiMnc=	870
科协学术讲堂	含弘讲坛	天津大学 卢 小 泉	2018-04-25	/seeyon/xndxNewsData.do?method=userView&id=eW1YS2h6TlZYdndOTW9SOWRpOEtHSkhIYWJFa1RsRkw=	1381
区块链底层技术及未来方向	含弘讲坛	新加坡Block Chain Store 亚洲区COO 唐清波	2018-04-03	/seeyon/xndxNewsData.do?method=userView&id=czU4dTRHcEgyU2lvYWNUa3Zqdzc0cU1LbkJ3MWM2Vm4=	618
有效数字：如何选择统计分析后的合适有效数字	含弘讲坛	美国康奈尔大学教授  Joe M. Regenstein	2018-04-19	/seeyon/xndxNewsData.do?method=userView&id=c2lBRWhjWHBmaEozeGdpS3ZPQVpqYlFjdUw2TE95TlM=	1033
从士大夫到知识人：明清以来的知识转型与知识人社会	光大讲坛	陈宝良   西南大学历史文化学院教授	2018-04-08	/seeyon/xndxNewsData.do?method=userView&id=WHJWQkFteVpNTWRUNjhyaTVGKzZuM3EvK3oydEdhbFQ=	908
 西南大学第三届青年学者含弘科技论坛 计算机与信息科学学院分论坛	含弘讲坛	蔡 清 博士 Dr. Qing Cai	2018-05-03	/seeyon/xndxNewsData.do?method=userView&id=eU5aZjZScndYTHBPLzB0TC9kZ1Y0ZTRvSStZc0NXaVk=	783
面向远程教育的智能机器人教学和基于位置的自适应移动学习	含弘讲坛	Qing Tan 副教授；Enrique博士	2018-04-19	/seeyon/xndxNewsData.do?method=userView&id=NmkzdURyRms0aG9XcVlKT1NHT1c4VGZjZGt6OHFqVnk=	874
拟南芥中N6-甲基化腺嘌呤RNA修饰	含弘讲坛	Hao Yu（俞皓）教授，新加坡国立大学	2018-05-09	/seeyon/xndxNewsData.do?method=userView&id=c3VsVWJITm9qYU15N2wyd1Z1WTRuU3RZbG9SOW5SaGs=	601
浅谈当前抗战文献的整理、研究与利用	光大讲坛	唐 伯 友   副研究馆员	2018-04-17	/seeyon/xndxNewsData.do?method=userView&id=dzBUZkxUYVo4dXlKK2k2c0poMnZSazlFZmMwVVBFYmU=	672
科协学术讲堂：锂离子电池及其构建材料的量热分析	含弘讲坛	Hans J. Seifert 教授（德国卡尔斯鲁厄理工学院）	2018-04-03	/seeyon/xndxNewsData.do?method=userView&id=UVo5VHJ6SEtmaWRtM09wNHpCaC9xaVJ1ZHVXZkNhNDU=	670
智能手机和社交媒体使用的心理学和神经科学基础——揭开微信成瘾的面纱	含弘讲坛	Christian Montag教授	2018-03-29	/seeyon/xndxNewsData.do?method=userView&id=SE4zNjRGYmFub2plcG9hbXFTZWFTTkppNi9NdTlnRHE=	1271
《形象的膨胀和幻象：时空压缩与后现代审美体验》	雨僧讲坛	阎  嘉	2018-03-15	/seeyon/xndxNewsData.do?method=userView&id=QVp5L3VzRTdqbmwvZFlWSDdMNlpWNWMvUEdQRjBwZ0k=	1300
原子核性质的统一描述之梦：机遇与挑战	含弘讲坛	赵鹏巍研究员	2018-03-22	/seeyon/xndxNewsData.do?method=userView&id=R0k2TG5YZ1BjYk5UalNROXJGZ0szelNNV1piSnE0LzU=	443
新课程背景下的科技论文撰写	含弘讲坛	高凌飚教授	2018-03-22	/seeyon/xndxNewsData.do?method=userView&id=eXJiaXFmeCtuamZ5VU0zemIvMGsySTR3Q0dCdy9WVm4=	511
科协学术讲堂：印刷电子 ——幻想与炒作还是创新与机遇	含弘讲坛	Beng S. Ong  教授（香港浸会大学）	2018-03-29	/seeyon/xndxNewsData.do?method=userView&id=NkhYazdmRlNFaTN5T1IvaS9HMTNMSWlUZzNzYURlTlk=	786
身体、凝视与觉醒——西方女性主义与服装	学行讲坛	新闻传媒学院2015级新闻学专业杨仕彦、屈永攀、夏金龙、张天林	2018-03-19	/seeyon/xndxNewsData.do?method=userView&id=WTl3T3dGb2xXbjVpZ0V6L0lYckF3ZFA4OWJkUVByQ1c=	903
食品科学学院学术讲座	含弘讲坛	美国康奈尔大学教授Joe M. Regenstein	2018-01-10	/seeyon/xndxNewsData.do?method=userView&id=Nkp3QXcxaXFJSGN1dkxNQ1AvWnc1SXRYZFdFUXNKSUU=	2676
历史书写中的“七个W”——以南京大屠杀史书写为例	光大讲坛	张  生   南京大学历史学院教授	2018-03-16	/seeyon/xndxNewsData.do?method=userView&id=NDBFV3VQQ2srN3dFQ0s3TTZYeFd5NXJKaGxXdU44aU4=	1083
中国电影发展面临的问题	雨僧讲坛	贾磊磊教授	2018-03-30	/seeyon/xndxNewsData.do?method=userView&id=MXNqMzFkWmJ5OVdRWnZTcGMxSHJORkY4ZzFoa2JKU00=	1576
大数据助力网络意识形态治理	光大讲坛	华中师范大学马克思主义学院 博士生导师 张耀灿教授	2018-03-14	/seeyon/xndxNewsData.do?method=userView&id=dHNwYzFMRVlTU1ExWWw1djJBWFoydE03TmYwdXh0a3o=	721
时间洞察力：跨文化、跨背景差异和相似性	含弘讲坛	Frank C. Worrell教授（美国加州大学伯克利分校）	2018-03-22	/seeyon/xndxNewsData.do?method=userView&id=dWJYeENGZHNUQmNNY1QvaXNMZjlBVWhjWURqelh2YlY=	723
中国小麦条锈病综合治理理论与实践	含弘讲坛	陈万权研究员	2018-03-09	/seeyon/xndxNewsData.do?method=userView&id=VVFoM3NYcERSTkg2S2YwWUdBdkRVbndSbFc4ZFRjMkU=	1203
一张古琴，一曲琴歌：图书馆“琴歌”讲座	含弘讲坛	戴 伟 华	2018-03-29	/seeyon/xndxNewsData.do?method=userView&id=MWRNSEhuZ2JlSXdycG44TkpwTnBtWUxvbGlvcCt6a1E=	903
先进镁合金材料现状与发展趋势	含弘讲坛	潘复生	2018-01-12	/seeyon/xndxNewsData.do?method=userView&id=WmJjbVpHNGY2NzhmS2FqK1J4WEl5bWFpVHVoVHBvK20=	3475
历史视阈下的习近平新时代中国特色社会主义思想	光大讲坛	杨凤城	2018-01-11	/seeyon/xndxNewsData.do?method=userView&id=TXhldis5UFUrWEYzSE9EU0N0YUJpRU1sN01aa051QnU=	2841
食品学院学术讲座	含弘讲坛	Bo Wang(王博)；Nu-Mega Ingredients Pty Ltd	2018-03-26	/seeyon/xndxNewsData.do?method=userView&id=RWlBQmtUbFBwbDNYOGFFKzRYTUdQWStHSHlMa2lCZWc=	540
《茶马古道：词与物的远征纽带》	雨僧讲坛	陈 保 亚	2018-03-15	/seeyon/xndxNewsData.do?method=userView&id=SWs1NU9DWU5nUG9rV3NXY3M0RmxWZXN4ekxud0hJdUI=	1405
研究生跨学科学术沙龙：多学科视野下的教育学研究——以《中世纪大学组织权力研究》为例	光大讲坛	崔延强教授、邓磊副教授	2018-03-28	/seeyon/xndxNewsData.do?method=userView&id=Q2RST3VySU1WYkxoN3pTWmhYVytEVFNNV1piSnE0LzU=	462
心理学部学术讲座	含弘讲坛	张捷  复旦大学类脑智能科学与技术研究院教授	2018-03-27	/seeyon/xndxNewsData.do?method=userView&id=LzJUeEJUVDl0QTFWNUtBWm43YmZSZ215QmltMm1CTVY=	704
《傅雷家书》中的人生大智慧	雨僧讲坛	孟凡君教授	2018-03-19	/seeyon/xndxNewsData.do?method=userView&id=Q1QxV3F6SitjaUw0TGNVUlozWjRuWGJ3OHVuQi9LRDY=	1307
基于自动推理和约束求解的软件质量保障	含弘讲坛	中国科学院软件研究所  张健 研究员	2018-01-10	/seeyon/xndxNewsData.do?method=userView&id=cHh0QWIzb0YrT0FQS0JybkY1NG1EbWZNdys0Njl0Tng=	1855
发光与实时分析化学院士论坛	含弘讲坛	陈洪渊院士	2018-03-28	/seeyon/xndxNewsData.do?method=userView&id=Q1o2VmZFdWVZMGd5R3NzblRCRG15L3B6Yno0dTdKQWk=	1420
《谁是中国最博雅的教授？--走进吴宓的精神世界》	雨僧讲坛	王 泉 根	2018-03-15	/seeyon/xndxNewsData.do?method=userView&id=cFFmOVVLbHhxNlMxR0tvNHAzK0tZZXlxMytNY0d4blI=	1573
文学经典的解读与鉴赏——以《边城》《围城》为核心	雨僧讲坛	曾利君教授	2018-03-13	/seeyon/xndxNewsData.do?method=userView&id=RWdFb3pjUlBLOXp4VGFMb1BSemxsSVRvN1ZFTVViMEY=	972
科协学术讲堂：植物营养动态平衡调控	含弘讲坛	Sheng Luan（栾升）；加州大学伯克利分校	2018-03-26	/seeyon/xndxNewsData.do?method=userView&id=UXozdjlKYzFCNjMzVHJiMFQxUEhlay9yaDBTSWpjakM=	691
软件体系结构的建模和仿真	含弘讲坛	Robert Heinrich博士，德国卡尔斯鲁厄理工学院	2018-04-02	/seeyon/xndxNewsData.do?method=userView&id=dnNkT01paDNwVXRLK1JLeEhzcnBXOUVucmFQMkNWUTc=	574
困境与出路：中国糖业史研究的新开拓	光大讲坛	赵国壮   西南大学历史文化学院副教授	2018-03-20	/seeyon/xndxNewsData.do?method=userView&id=Y0NuUzRiRjFOZ2QzQWpTMjdOdmFUU29ld2tmUm5GOGI=	577
香蕉MADS-box转录因子调控果实成熟品质的分子机制	含弘讲坛	刘菊华研究员	2018-01-05	/seeyon/xndxNewsData.do?method=userView&id=T3RWTkFwMGE0b0syK3lHVFNiYU1CV3hiUmorVFlNVVQ=	2684
功能高分子在农业和能源领域的应用	含弘讲坛	华东理工大学 郭旭虹  教授	2017-12-22	/seeyon/xndxNewsData.do?method=userView&id=N1U1L1EzaEVjU1BtenJoOXArdnAwTFl1Z0c0VzJSVFg=	1459
当代中国的孝道：衰落还是调适？	雨僧讲坛	钟涨宝 教授	2018-01-02	/seeyon/xndxNewsData.do?method=userView&id=SkJ5eGkvbXFJdTg3MGQ5clEwYWZYQ0J3bVM2ZFFIemw=	2720
用古文字解开古文化的千古之谜（五题）	雨僧讲坛	郭小武，中国社会科学院语言所研究员	2017-12-28	/seeyon/xndxNewsData.do?method=userView&id=UWpoOW40aThXRDNSdEZQNWY3cSt2b3FXMFc5dFhQeSs=	2785
西南大学第二届青年学者含弘科技论坛 生物技术学院分论坛	含弘讲坛	蒋  帅	2017-12-25	/seeyon/xndxNewsData.do?method=userView&id=SnBhMTBnQnNTWUtESGZmNkZXNTg5cGtHSERNeXZzZEQ=	1533
西南大学第二届青年学者含弘科技论坛 生命科学学院分论坛	含弘讲坛	代向燕	2017-12-25	/seeyon/xndxNewsData.do?method=userView&id=NjBkY0FxZXBTb2xjYk03UXZxaTNxa0IrakNKWVhvSnY=	1989
西南大学第二届青年学者含弘科技论坛 材料与能源学部分论坛	含弘讲坛	郑奇峰	2017-12-22	/seeyon/xndxNewsData.do?method=userView&id=cWFDM3JnajYzRWw5Yk5zNkJhZVpqTkxhUWpzNXAwQXo=	1974
人地关系与乡村振兴	雨僧讲坛	钟涨宝 教授	2018-01-02	/seeyon/xndxNewsData.do?method=userView&id=eFNoL2JJSFZZeW1KSHhKZWpkWUozTnpKR29KZG11N0M=	2601
阅读，与经典同行	雨僧讲坛	王余光教授	2017-12-22	/seeyon/xndxNewsData.do?method=userView&id=Qmc4NC9ZK240M3N2dmZ4aUVucnUwVWZLcEQrK2xHNXo=	1906
山地城市景观生态复合体的构建	含弘讲坛	何其庆副教授	2017-12-13	/seeyon/xndxNewsData.do?method=userView&id=aHU5WmxDSUdocmVCdWhGT2V2RklHcS80aXJBbmtoQlU=	702
“新革命史”研究的理念、方法与实践	雨僧讲坛	李金铮   南开大学历史学院教授	2017-12-20	/seeyon/xndxNewsData.do?method=userView&id=clZFNnJ6dEE2S2UyMDhzSi95MC9yZ0VHdytNaTBJaGc=	1270
西南大学第二届青年学者含弘科技论坛 计算机与信息科学学院分论坛	含弘讲坛	徐亚楠	2017-12-19	/seeyon/xndxNewsData.do?method=userView&id=L0hFeHhHcWR2UGRtdDRTSk5keDhnY09CRVp2dmxvV3Q=	1197
西南大学第二届青年学者含弘科技论坛 药学院分论坛  	含弘讲坛	何  劼 博士	2017-12-26	/seeyon/xndxNewsData.do?method=userView&id=N2VNUFBZblZCZ044dTlvWjRLaGVjaWtrVmJ2bmtTVSs=	2221
站起来、富起来、强起来——共和国生长的影像伦理志	雨僧讲坛	袁智忠	2017-12-11	/seeyon/xndxNewsData.do?method=userView&id=SWYzM3F1aVdtU3JFcnE0U09NTUNCM0hTUGllc3dJNW8=	643
读书与学术论文写作	含弘讲坛	北京大学信息管理系 王余光 教授	2017-12-25	/seeyon/xndxNewsData.do?method=userView&id=eTJYZHlkNTNuUUFoUUpsSW9FeW1XLzBXcW1kV1Z1L1M=	1802
研究生培养与学位教育改革	含弘讲坛	欧百钢  博士	2017-12-08	/seeyon/xndxNewsData.do?method=userView&id=SVhxSjlUUkN6TklpYnp3WXdiZGRFdlNLTTFMNmI0L1o=	553
 探索之路兼谈对科学研究方法的认识	含弘讲坛	周立伟【北京理工大学教授、博士生导师、中国工程院院士】	2017-12-11	/seeyon/xndxNewsData.do?method=userView&id=UE5GaGxzWVc3TUJIU3l4TzBWbmg3WGlvOVpZUzhwV1c=	558
信息类学科“双一流”建设院长论坛	含弘讲坛	张  军，华南理工大学	2017-12-12	/seeyon/xndxNewsData.do?method=userView&id=MmhnU1pJSzV3Nit6cHRQTno2V3ZHM0t1ZUVETFp0QUM=	1113
云、物联网和认知计算的大数据分析	含弘讲坛	黄  铠教授  南加州大学洛杉矶分校	2017-12-27	/seeyon/xndxNewsData.do?method=userView&id=SzFlbEZHOWhYbTNXVU1heElxY0xLMFROL2xpajhDbks=	1907
植物保护学院学术交流	含弘讲坛	Sheng Yang He教授	2017-12-25	/seeyon/xndxNewsData.do?method=userView&id=MXQvSDZKQllMVTVVeHNuWGN3cklKS0Jmb2dyY0JBNGw=	1751
心之所在，即为江南	学行讲坛	地理科学学院2015级地理科学（师范）专业詹佳佳、李金钊、赵纯燕<br />	2017-12-18	/seeyon/xndxNewsData.do?method=userView&id=WWhES3oyRTVIMzg4SDFuMXhWSFBqY3dvMlZXSVduV0U=	1218
弘文乡建讲坛第四十三讲：百年乡建与现代中国	光大讲坛	温铁军：中国人民大学学术委员会副主任、西南大学中国乡村建设学院执行院长、教授。国务院农林经济管理学科评议组成员	2017-12-20	/seeyon/xndxNewsData.do?method=userView&id=TmJnSVlkcmN5dWl0L3pKSjlnbFlPMGRpN2dmdUlkVy8=	1121
西南大学第二届青年学者“含弘科技论坛”——数学与统计学院分论坛	含弘讲坛	田卫忠，美国东新墨西哥大学	2017-12-13	/seeyon/xndxNewsData.do?method=userView&id=MXJmMUlaYVNkemJvckNIVEREOGpzbjlMd0lqWjJMai8=	968
基于WiFi广播流量管理的智能手机节能方案	含弘讲坛	美国威廉玛丽大学计算机科学系  周刚 副教授	2017-12-18	/seeyon/xndxNewsData.do?method=userView&id=dUdyYWIrVGlmTUc2V1lXTkxJNktYa3RySEJCVWZDblQ=	1114
西南大学第二届青年学者“含弘科技论坛”——电子信息工程学院分论坛	含弘讲坛	刘云浩，清华大学	2017-12-12	/seeyon/xndxNewsData.do?method=userView&id=Zmdkd0NGVEp5dXhyZVBhVWhIVStUZXZ4M0VzTWV1djg=	1074
弘文乡建讲坛第四十四讲：小农、内发型发展与扶贫问题	光大讲坛	吴重庆（中山大学华南农村研究中心主任、哲学系教授、《开放时代》特约                   主编）	2017-12-20	/seeyon/xndxNewsData.do?method=userView&id=ckZHZU5OdGN1TnNGYU9tYUNGQ1VXb0hJcnVzRDNyb3E=	1383
当代新史学发展趋向问题的反思	雨僧讲坛	王先明   南开大学历史学院教授	2017-12-20	/seeyon/xndxNewsData.do?method=userView&id=Qyt1aXY2Tyt1YWxIaTlYZzNBZWhLZWlYcFo3UzdTNXo=	1294
用古文字解开古文化的千古之谜（五题）	雨僧讲坛	郭小武，中国社会科学院语言所研究员	2017-12-18	/seeyon/xndxNewsData.do?method=userView&id=M0txQmNHSGkva1dXMk5HZDVGL3RaS1NYM0lBdWwyTnc=	1304
农科讲坛——农业科技：迈向创新型国家	含弘讲坛	梅旭荣 中国农业科学院副院长、党组成员	2017-12-20	/seeyon/xndxNewsData.do?method=userView&id=c2dVRklrKzFPTnU0TkNOaXRCaVpaOVBENWJNSmJCcWg=	1435
行走在“藏彝走廊”上的田野故事	雨僧讲坛	袁 晓 文	2017-12-08	/seeyon/xndxNewsData.do?method=userView&id=VktoS0NQSi95YmFTM2FlSWxhTVJvaWNlMkQ0RW5RTnc=	561
“贞”的现象学经验——兼谈周易现象学的可能性	雨僧讲坛	方向红 哲学博士、哲学教授（中山大学） 、洪堡学者、博士生导师	2017-12-06	/seeyon/xndxNewsData.do?method=userView&id=eTNjZnY3NllqZnFNaW82L1VMdU9VL3psV2hWTW5OVVY=	886
用穿着取悦自己，用时尚改变生活 	雨僧讲坛	高燕	2017-11-20	/seeyon/xndxNewsData.do?method=userView&id=cWU2dWVzUFM5bjVlWTlPaWQwMzRkSDBwSExtQXE3c2U=	1224
西南大学第二届青年学者“含弘科技论坛” 资源环境学院分论坛	含弘讲坛	高霄鹏 博士	2017-12-04	/seeyon/xndxNewsData.do?method=userView&id=VStZdk5PYlI5NUNIUWxoNDVDSkxhRmoxU0owVm1BNUU=	731
研究生跨学科学术沙龙：分子毒理与健康效应	含弘讲坛	赵美蓉教授，浙江工业大学	2017-11-16	/seeyon/xndxNewsData.do?method=userView&id=UU1xb3Z3V2dQdEFQNzVDYkRFNTJiSEZNRjhhMkZSVVU=	529
诗意的栖居——谈生态美丽的人居环境特征与建构	雨僧讲坛	张建林副教授	2017-11-27	/seeyon/xndxNewsData.do?method=userView&id=d3d5NGp1MkdhTjRRaE01eTRSZkpzQmFsSWhlRU1WRWs=	1204
历史性变革与新时代的理论创新——学习贯彻党的十九大精神	光大讲坛	王炳林   教育部高等学校社会科学发展研究中心主任	2017-11-29	/seeyon/xndxNewsData.do?method=userView&id=Zk42VVZpdWwxYmxianZieS9mbmpSOGdhTGJmZlY2Qjk=	1001
 西南大学第二届青年学者含弘科技论坛化学化工学院分论坛系列学术报告	含弘讲坛	黄才利 博士	2017-12-06	/seeyon/xndxNewsData.do?method=userView&id=UkhoZmZCc3FkSmFyb2tRODRmWDZZdTBvT20rVDFLSDE=	931
反思贫困户的多重困境及脱贫路径依赖	含弘讲坛	慈勤英 教授	2017-11-22	/seeyon/xndxNewsData.do?method=userView&id=OExIYVYzU0xTdXVuUHU5YXdBMFNpeHpYZzZEUDRZejE=	614
分子马达-一种不同的转运方式	含弘讲坛	Winfried Teizer (德州农工大学)	2017-12-06	/seeyon/xndxNewsData.do?method=userView&id=V3JJQzR4Z2lJZlgvZUtlcVNIRzdkUlRqeExCMWtSUGU=	832
证据与决策	含弘讲坛	刘海波 教授	2017-12-04	/seeyon/xndxNewsData.do?method=userView&id=L01lblBzb1NlckRMZVBmb0JQNDdGcjZlbjBjTkJxdUM=	982
功能性整体材料的研制及其在生物药物分析中的应用研究	含弘讲坛	江正瑾	2017-11-27	/seeyon/xndxNewsData.do?method=userView&id=K0JpbS9vem5oNmxYMllybGNEaEdHVTlUYVlSWG9NQTg=	835
诗人的“手艺”--一个当代诗学观念的谱系	雨僧讲坛	张 桃 洲	2017-11-22	/seeyon/xndxNewsData.do?method=userView&id=MVh2UXp3TnY0bzhobkdSeEFaMThQZnB6Yno0dTdKQWk=	1001
西南大学青年学者含弘科技论坛 农学与生物科技学院暨生物技术中心分论坛	含弘讲坛	王通明 博士	2017-11-22	/seeyon/xndxNewsData.do?method=userView&id=NVM2emp4d1lpYmFXT3ZnYlM4TFFMa2gvQ25xNnZqQUU=	613
转基因安全性解读	雨僧讲坛	柴友荣教授	2017-12-04	/seeyon/xndxNewsData.do?method=userView&id=Uy9TSTYvdVFsQy9oY0Jpcy92Mk15YjRGQ25BLzdKWHk=	969
多酸亚胺衍生物化学	含弘讲坛	魏永革   教授	2017-12-01	/seeyon/xndxNewsData.do?method=userView&id=RUF3a2hTNVNLSjFYRW83TGIwMVlKZ2k2VUVDR0ttaEk=	568
中于古情，药入人心	学行讲坛	化学化工学院2015级化学（免师）王璐瑶	2017-12-04	/seeyon/xndxNewsData.do?method=userView&id=UFpmNi9JN1JjVzF4N0h6Qy9UejlDSk5ic1EyeWd6eWY=	1214
天然产物MAM抗肿瘤作用与机制研究	含弘讲坛	陈修平 副教授 (澳门大学)	2017-12-05	/seeyon/xndxNewsData.do?method=userView&id=V1A2bWlNdHgxQkpDS2JwNjRRVVJncS80aXJBbmtoQlU=	700
西南大学第二届青年学者“含弘科技论坛” 资源环境学院分论坛	含弘讲坛	吴福忠  教授	2017-11-22	/seeyon/xndxNewsData.do?method=userView&id=SjlkRnovTkRaVlMvZTQwV1diYldpcWwybTdORStWRXM=	1008
 西南大学含弘科技论坛动物科技学院分论坛系列学术报告	含弘讲坛	任文凯 博士	2017-11-29	/seeyon/xndxNewsData.do?method=userView&id=eU80eHFTTjdRV0c5bHFjTG53cXE0enZyL1NZL3l5cm8=	632
柑研所系列学术讲座	含弘讲坛	Nikolaos I. Katis教授	2017-12-06	/seeyon/xndxNewsData.do?method=userView&id=OXliR1hMMDBEeEtRTzJpK0lNQmVDamd2QWNTNVdOMTg=	703
新型有机无机材料的设计及其在药物分析中的应用	含弘讲坛	狄  斌	2017-11-22	/seeyon/xndxNewsData.do?method=userView&id=bnZmWjVMZ2ozMW5KWlVidDQrZGp2bERPTFkrZHNHUkQ=	563
植物生产类《现代农业导论》系列专题讲座——新时代-新农业-新植保	含弘讲坛	陈剑平 院士（浙江省农业科学院）	2017-12-05	/seeyon/xndxNewsData.do?method=userView&id=Ykk3bzBzZmt2ZDd1UjlTSlcvdnY0VDAyZEQwQzVtNis=	551
字词关系与文献解读	雨僧讲坛	王立军，北京师范大学教授、博士生导师	2017-11-27	/seeyon/xndxNewsData.do?method=userView&id=RjJFK3N1cDA2L3RnbE1IdEk3dEprWERrdXRPWUJvUUk=	632
微流控芯片:能源材料与生物材料研究的重要平台	含弘讲坛	林炳承 教授、研究员（中国科学院大连化学物理研究所）	2017-11-29	/seeyon/xndxNewsData.do?method=userView&id=MFJSc3ZNTWNFQ3Y0ODNUaVlJd3crWHduZDFucU9wL0o=	776
重点研发计划变革政策及科普要求	含弘讲坛	任红轩副处长 (国家纳米科学中心科技处)	2017-12-06	/seeyon/xndxNewsData.do?method=userView&id=SGRnMms4aTgyeXJWT2h0MjNlTGhmR0M5d1hsY2lnM2o=	688
结合电化学细胞仪与分子成像实现单囊泡测量	含弘讲坛	Nigel Richards教授	2017-11-17	/seeyon/xndxNewsData.do?method=userView&id=aEcxMUVwNlpaUmxMZnRlWjVUSExSY3pqUjlYNHErdlk=	720
乡村振兴战略下的乡村治理	含弘论坛	温铁军 教授	2017-11-15	/seeyon/xndxNewsData.do?method=userView&id=Tk9GY3dnWEplZjhwb0ZTTW1VV2tYMmZJa0VMUUFCZEE=	646
通过远端NMDA受体调控NMDA受体	含弘讲坛	Dr. Yu Xian-Min	2017-11-13	/seeyon/xndxNewsData.do?method=userView&id=Yllxc3Mwczc4U1d5b0JKSE5XRGtzQUNpT2wwTE1IWHk=	486
第四届法治“三农”西部研究生法学论坛 暨西南大学法学院第十届研究生学术活动月	含弘讲坛	王霞 湘潭大学法学院教授 博士生导师	2017-11-08	/seeyon/xndxNewsData.do?method=userView&id=YVRsWndnc1lVYjRseFVGejJCL0JWUVFCMG1hVjZxc0g=	504
