工作ID,工作名,公司名,公司Url,公司Logo,公司类型,城市,学历要求,薪资,福利,招聘人数,工作亮点,职位描述,技能要求
CC151322829J00157680513,高级java开发工程师,北京时代凌宇科技股份有限公司,https://company.zhaopin.com/CZ151322820.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,股份制企业,北京,本科,15K-20K,"['健身俱乐部', '周末双休', '五险一金', '带薪年假', '餐补']",,[''],,['']

CC290482629J00250837907,诚聘：业务经理，招聘人数:5名,郑州启点广告有限公司,https://company.zhaopin.com/CZ290482620.htm,http://company.zhaopin.com/CompanyLogo/20151217/924451A6DFD0488D8DC9A61969F3B372.jpg,民营,郑州-金水区,学历不限,6K-8K,"['绩效奖金', '节日福利', '五险一金', '带薪年假']",,[''],,['']

CC307313213J00264849502,链家 销售代表 实习生 底薪8000 安排住宿,上海链家房地产经纪有限公司,http://special.zhaopin.com/sh/2013/ljdc081971/index.html,http://company.zhaopin.com/CompanyLogo/20151222/603A0B2794A0446D8A1F20486A6762A3.JPG,民营,上海-闵行区,本科,10K-15K,"['每年多次调薪', '绩效奖金', '全勤奖', '房补', '带薪年假']",,[''],,['']

CC251139524J90252210000,电话销售（8K以上+食宿+班车+五险一金+带薪培训培训）（荔湾）,绿瘦健康产业集团有限公司,http://special.zhaopin.com/pagepublish/25113952/index.html,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,广州,学历不限,8K-10K,"['五险一金', '年底双薪', '全勤奖', '包住', '带薪年假']",,[''],,['']

CC405623980J00294970607,机器学习系统工程师,上海乐言信息科技有限公司,https://company.zhaopin.com/CZ405623980.htm,https://fileihr.zhaopin.com/040/562/040562398/logo/a35ec05b-d531-4595-8ac0-3f167e574b4c.png,民营,上海-徐汇区,硕士,25K-50K,[],,[''],,['']

CC000145905J00079450611,c++开发工程师,和利时集团,https://company.zhaopin.com/CZ000145900.htm,http://images.zhaopin.com/logos/hollysys.gif,上市公司,北京,本科,10K-20K,"['五险一金', '绩效奖金', '加班补助', '通讯补助', '带薪年假']",,[''],,['']

CC617569280J00155432814,人事,青岛华制智能互联科技有限公司,https://company.zhaopin.com/CZ617569280.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,青岛-市北区（新行政区）,本科,4K-6K,"['五险一金', '绩效奖金', '全勤奖', '带薪年假', '员工旅游']",,[''],,['']

CC120151902J00145021714,架构师,北京英孚泰克信息技术股份有限公司,https://company.zhaopin.com/CZ120151900.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,重庆-渝北区,本科,10K-15K,"['周末双休', '五险一金', '公司重点项目']",,[''],,['']

CC704053321J00235769005,期货专员 网销/电销上市公司月薪平均1.2万+,敬悦商务（上海总部）,https://company.zhaopin.com/CZ704053320.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,股份制企业,上海-青浦区,大专,10K-15K,"['五险一金', '员工旅游', '节日福利', '带薪年假', '每年多次调薪']",,[''],,['']

CC120521078J00137074113,java工程师,易宝支付有限公司,https://company.zhaopin.com/CZ120521070.htm,http://company.zhaopin.com/CompanyLogo/20151106/8B40C2B5080B4C4C9F0C6FF4773755E7.jpg,合资,北京-朝阳区,本科,15K-30K,"['五险一金', '弹性工作', '补充医疗保险', '通讯补助']",,[''],,['']

CC213648788J00176220507,测试工程师-HR-平安科技,深圳市拓保软件有限公司成都分公司,https://company.zhaopin.com/CZ213648780.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,成都,大专,9K-11K,"['定期体检', '员工旅游', '节日福利', '弹性工作', '五险一金']",,[''],,['']

CC546247283J00120329201,高级前端工程师,中译语通科技(成都)有限公司,https://company.zhaopin.com/CZ546247280.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,国企,成都,本科,8K-10K,"['五险一金', '交通补助', '餐补', '节日福利', '加班补助']",,[''],,['']

CC862703280J00400376401,美年大健康中国A股上市企业招聘销售  高薪+双休+五险一金,武汉美年亿生综合门诊部有限公司,https://company.zhaopin.com/CZ862703280.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/419e46d35737c551d1bfbe54eb322e74.jpg,上市公司,武汉,大专,8K-10K,"['五险一金', '绩效奖金', '全勤奖', '定期体检', '带薪年假']",,[''],,['']

CC537058027J90251124000,机器学习算法研究员,艾睦奇企业管理咨询(上海)有限公司,https://company.zhaopin.com/CZ537058020.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,股份制企业,北京,博士,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '补充医疗保险', '节日福利']",,[''],,['']

CZ844684830J00379600001,车置宝客服  可提供吃住  ,南通鸿途人力资源中介服务有限公司,https://company.zhaopin.com/CZ844684830.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,股份制企业,南通,中专,4K-7K,"['包住', '五险一金', '全勤奖', '节日福利', '夜班补贴']",,[''],,['']

CC855241190J00191739511,销售经理,北京海圣投资基金管理有限公司聊城分公司,https://company.zhaopin.com/CZ855241190.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/92c5f3268cdc4c3348aa1f1d6c301af4.png,国企,聊城,学历不限,5K-10K,"['金融高薪', '弹性工作', '无试用期', '绩效奖金', '定期团建']",,[''],,['']

CC140634191J00108944104,解决方案高级开发经理（物联网专业建设）,浙江华为通信技术有限公司,https://company.zhaopin.com/CZ140634190.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/f47371ee71ef70cc39ad808b57fe3ae0.png,合资,杭州,本科,10K-20K,"['五险一金', '补充医疗保险', '定期体检', '节日福利', '绩效奖金']",,[''],,['']

CC701322330J00148873012,Java高级开发工程师,沈阳辽精教育信息咨询有限公司,https://company.zhaopin.com/CZ701322330.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,沈阳,大专,10K-15K,"['房补', '餐补', '交通补助', '五险一金', '加班补助']",,[''],,['']

CC847004950J00220779808,招合伙人/代理商,益财宝网络科技(广州)有限公司,https://company.zhaopin.com/CZ847004950.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,衡阳,学历不限,20K-30K,[],,[''],,['']

CC140634191J00036280904,人工智能（AI）培训工程师,浙江华为通信技术有限公司,https://company.zhaopin.com/CZ140634190.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/f47371ee71ef70cc39ad808b57fe3ae0.png,合资,杭州,本科,10K-20K,"['五险一金', '通讯补助', '补充医疗保险', '定期体检', '绩效奖金']",,[''],,['']

CC885418890J00192269811,java开发工程师,河南嘉想派网络科技有限公司,https://company.zhaopin.com/CZ885418890.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,其它,郑州,大专,4K-6K,"['通讯补助', '加班补助', '创业公司', '定期团建']",,[''],,['']

CZ476011830J00289598608,销售助理,南京百房通信息科技有限公司苏州分公司,https://company.zhaopin.com/CZ476011830.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,苏州-工业园区,大专,3.5K-4K,"['周末双休', '五险一金', '绩效奖金', '交通补助', '餐补']",,[''],,['']

CC120151902J00145023114,开发工程师,北京英孚泰克信息技术股份有限公司,https://company.zhaopin.com/CZ120151900.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,重庆-渝北区,本科,10K-15K,"['周末双休', '五险一金', '公司重点项目']",,[''],,['']

CZ450650980J00144600610,销售工程师,依顿福兰环境信息技术(北京)有限公司,https://company.zhaopin.com/CZ450650980.htm,https://fileihr.zhaopin.com/045/065/045065098/logo/12e16380-62c0-402b-9c57-f1db3ac9ca53.jpg,民营,成都,大专,4K-8K,"['绩效奖金', '交通补助', '餐补', '通讯补助', '弹性工作']",,[''],,['']

CC647152324J00378239101,前端产品经理,三盟科技股份有限公司,https://company.zhaopin.com/CZ647152320.htm,http://company.zhaopin.com/CompanyLogo/20160801/AFD1690D91144BA5A5734339E6261532.jpg,上市公司,广州-海珠区,本科,7K-14K,"['周末双休', '五险一金', '节日福利', '带薪年假']",,[''],,['']

CC300255137J00143091209,建邺区 贝壳储备店长,贝壳找房(北京)科技有限公司,https://company.zhaopin.com/CZ300255130.htm,https://fileihr.zhaopin.com/030/025/030025513/logo/5ffade18-f0c0-4a3f-b143-dba16f269170.png,民营,南京,学历不限,10K-15K,"['绩效奖金', '带薪年假', '弹性工作', '节日福利', '公司重点项目']",,[''],,['']

CC489416920J00155401705,置业顾问（平山恒大项目）,河北易居金岳房地产经纪有限公司,https://company.zhaopin.com/CZ489416920.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/98c40ad567602a49ceac9be7394ff514.png,上市公司,石家庄,中专,8K-10K,"['五险一金', '带薪年假', '定期体检', '高温补贴', '节日福利']",,[''],,['']

CC572204827J00278287803,生产主管,广州悦元电子有限公司,https://company.zhaopin.com/CZ572204820.htm,http://company.zhaopin.com/CompanyLogo/20160219/60D2741CF2F347C0985F2C92C6D6DCE5.jpg,民营,广州,大专,4K-7K,"['五险一金', '绩效奖金', '年终分红', '股票期权', '带薪年假']",,[''],,['']

CC369039710J00108581415,室内设计师,天津爱装网科技有限公司,http://special.zhaopin.com/pagepublish/36903971/index.html,http://company.zhaopin.com/CompanyLogo/20160612/5B26B407FE384DE89018DFF3DE581291.jpg,民营,天津,大专,15K-20K,"['五险一金', '节日福利', '绩效奖金', '带薪年假']",,[''],,['']

CC883747320J00153763314,客户经理/市场经理,河南简奥网络科技有限公司,https://company.zhaopin.com/CZ883747320.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/bc80be06efc301c152424d2653481ec0.png,民营,郑州,大专,8K-10K,"['五险一金', '绩效奖金', '全勤奖', '房补', '节日福利']",,[''],,['']

CC680238425J00340920503,软件部总监,内蒙古佰邦科技开发有限公司,https://company.zhaopin.com/CZ680238420.htm,https://fileihr.zhaopin.com/068/023/068023842/logo/5ebb4ada-44e6-433f-b856-e83dc3a3ddcb.png,民营,呼和浩特,本科,10K-15K,"['节日福利', '周末双休', '五险', '带薪年假', '不加班']",,[''],,['']

CC644684630J00284188408,.NET高级研发工程师,上海瀚息信息科技有限公司,https://company.zhaopin.com/CZ644684630.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/1b12180c8530ec57457109b884d1fd94.png,民营,上海,本科,12K-18K,"['五险一金', '年底双薪', '绩效奖金', '员工旅游', '餐补']",,[''],,['']

CC828010670J00090007615,软件开发实习生阿里业务线,沈阳华臻科技有限公司,https://company.zhaopin.com/CZ828010670.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,股份制企业,沈阳,大专,3K-4.5K,"['14薪', '五险一金', '周末双休', '包吃', '包住']",,[''],,['']

CC236253714J00070526709,房地产置业顾问,北京链家房地产经纪有限公司看丹桥店,https://company.zhaopin.com/CZ236253710.htm,http://campusimage.zhaopin.com/pic/cimg/Company/A//671089218212_100x100.jpg,民营,北京,本科,6K-8K,"['五险一金', '弹性工作', '节日福利', '绩效奖金', '带薪年假']",,[''],,['']

CC390325635J00283728404,销售代表,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,大专,4K-8K,[],,[''],,['']

CC390325635J00283726204,UI设计 培训生,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,大专,6K-8K,[],,[''],,['']

CC390325635J00283758804,培训部班主任,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,本科,3.5K-6K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC390325635J00283739104, Java开发工程师（培训讲师）,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,本科,8K-10K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC390325635J00283747904,Java开发 培训生,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,大专,6K-8K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC390325635J00283741404,总经理助理,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,大专,3K-5K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC390325635J00283746004,招生顾问/接待老师,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,本科,4K-6K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC390325635J00283732004,市场助理（兼职、实习）,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,高中,1.8K-3.5K,[],,[''],,['']

CC390325635J00283756704,市场营销专员,南通动力教育咨询有限公司,https://company.zhaopin.com/CZ390325630.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,南通,大专,3K-5.5K,"['五险一金', '全勤奖', '带薪年假', '餐补', '员工旅游']",,[''],,['']

CC431631739J00196826706,通信技术工程师（学员制）,郑州慧牛网络科技有限公司,https://company.zhaopin.com/CZ431631730.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/91f808fa1a79b1aa103760b00ddcb201.jpg,股份制企业,郑州,学历不限,3K-6K,"['包住', '交通补助', '通讯补助', '弹性工作', '全勤奖']",,[''],,['']

CC542570230J00133676911,大客户销售经理（人力资源产品）,北京太和睿信企业管理顾问有限公司,https://company.zhaopin.com/CZ542570230.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,广州-天河区,本科,10K-20K,"['五险一金', '绩效奖金', '带薪年假', '交通补助', '定期体检']",,[''],,['']

CC880641210J00146916214,置业顾问房产销售,北京链家置地房地产经纪有限公司农光里店,https://company.zhaopin.com/CZ880641210.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,北京,本科,10K-15K,"['绩效奖金', '带薪年假', '定期团建']",,[''],,['']

CC148709060J00271001603,深度学习/机器学习算法工程师,上海品奇数码科技有限公司,https://company.zhaopin.com/CZ148709060.htm,http://campusimage.zhaopin.com/pic/cimg/Company/Logo/14870906/122303192390_136x136.png,民营,上海,硕士,11K-18K,"['五险一金', '绩效奖金', '加班补助', '带薪年假', '弹性工作']",2,['五险一金绩效奖金加班补助带薪年假弹性工作节日福利周末双休'],"职位描述：
在计算机视觉领域，利用深度学习技术，开展“图像分类、目标检测、跟踪、分割”等相关技术的研发工作。
1、独立阅读英文文献，实现并试验多种算法，比较不同算法的有效性、效率和可扩展性；
2、开发、维护人工智能AI算法；
3、开发、维护大数据机器学习算法；
职位要求：
1、计算机相关专业，硕士及以上学历；
2、熟练使用C/C++；
3、熟悉领域内常用的图像识别算法；
4、熟悉一种或多种深度学习框架，如darknet、pytorch、tensorflow、caffe、mxnet等；
5、具备一定的深度学习/机器学习算法开发经验；
6、英语CET-6及以上；
7、思维活跃、具有良好的自我驱动能力，对新技术、新知识充满激情;
8、有发表AI方面论文的（可公开的），可随简历附上供参考（仅公司面试官可阅）。",['']
